index,0,1,2
26457,0.07182924862716937,0.11703683684537827,0.8111339145274522
26458,0.18104096008302525,0.21549741662922042,0.6034616232877544
26459,0.11730127735116691,0.14219145936329433,0.7405072632855387
26460,0.11789349492754242,0.17085842778429977,0.7112480772881579
26461,0.039871327368637015,0.13728565515442753,0.8228430174769356
26462,0.07373633516178982,0.5148626284362644,0.41140103640194575
26463,0.31669023227992155,0.334876843718701,0.34843292400137743
26464,0.18747882005453959,0.19820881698071824,0.6143123629647421
26465,0.0637927654673583,0.06526026192067456,0.8709469726119672
26466,0.05629855072685299,0.30292491498314716,0.6407765342899998
26467,0.14284401604789157,0.17246804962992907,0.6846879343221793
26468,0.07974173088022356,0.22810153393959287,0.6921567351801835
26469,0.6546492644572158,0.09177722230215044,0.25357351324063376
26470,0.20381902345250086,0.10764922510533945,0.6885317514421597
26471,0.09687357187012793,0.13007430615040516,0.7730521219794667
26472,0.19926021404734018,0.20985467334264193,0.590885112610018
26473,0.08063007828582683,0.16152375628240945,0.7578461654317638
26474,0.4931844758129035,0.34940896355876955,0.1574065606283269
26475,0.2728911645233563,0.3258693393359011,0.4012394961407426
26476,0.035309499860383384,0.25936862049402587,0.7053218796455908
26477,0.13784275597911483,0.5159115122940496,0.34624573172683554
26478,0.1107311226978328,0.061856869514439285,0.8274120077877279
26479,0.04781316246545169,0.11201922723223708,0.8401676103023112
26480,0.061764195453725024,0.1939187652457969,0.7443170393004781
26481,0.1420131878264082,0.18892639864798472,0.6690604135256072
26482,0.05446386200401793,0.1163084828215345,0.8292276551744475
26483,0.024909457964153774,0.18681562442070476,0.7882749176151415
26484,0.10194832310084127,0.5084887519781869,0.3895629249209719
26485,0.05591480591730573,0.095882867237817,0.8482023268448774
26486,0.2047640080016246,0.4551609192270817,0.3400750727712937
26487,0.036156542096902396,0.04456053921113782,0.9192829186919598
26488,0.15470268634635212,0.6322667468181942,0.2130305668354538
26489,0.055095151285611196,0.22397076840548621,0.7209340803089026
26490,0.13393789718279703,0.27324775990513983,0.5928143429120631
26491,0.17962155521862133,0.1934285460936302,0.6269498986877485
26492,0.0661438906491312,0.26732046226869394,0.6665356470821748
26493,0.2206120905789457,0.589373273166602,0.19001463625445233
26494,0.07154706852220216,0.10354371894237276,0.824909212535425
26495,0.026902666710401153,0.07565929020505253,0.8974380430845464
26496,0.21264993054392117,0.46910413091764536,0.31824593853843347
26497,0.14373775925882248,0.45647802228712403,0.3997842184540536
26498,0.12117344035904262,0.46360703772356837,0.415219521917389
26499,0.16476248173033053,0.1583380914126064,0.6768994268570631
26500,0.2909169106833743,0.21269584072403927,0.4963872485925864
26501,0.07230724239409901,0.08780502216789882,0.8398877354380021
26502,0.04579668745462513,0.02351887300241773,0.930684439542957
26503,0.07042410913039956,0.809308651229587,0.12026723964001351
26504,0.032007986927539665,0.21823956845636067,0.7497524446160998
26505,0.07667646629081755,0.23781875094232036,0.6855047827668621
26506,0.13854360701943844,0.6191887695227783,0.2422676234577832
26507,0.07653737386743993,0.6320079344558808,0.29145469167667926
26508,0.11151050457192462,0.16891702075511109,0.7195724746729644
26509,0.10294094374778659,0.0894947539332657,0.8075643023189476
26510,0.05587635757157512,0.1603785598199168,0.7837450826085082
26511,0.060693809515844896,0.14348707539781247,0.7958191150863426
26512,0.061629146039008396,0.3136434651806045,0.624727388780387
26513,0.10065304323425062,0.31741414702916165,0.5819328097365877
26514,0.09595348176975485,0.11135541698890716,0.7926911012413379
26515,0.20938395475941288,0.1101347885759203,0.680481256664667
26516,0.04516426626595234,0.14369791445102892,0.8111378192830188
26517,0.14546503853083884,0.5373417268142309,0.3171932346549302
26518,0.09045624761101553,0.1316855520587379,0.7778582003302466
26519,0.09460864748390567,0.285545326828337,0.6198460256877573
26520,0.04633717856967247,0.5696847847096882,0.38397803672063924
26521,0.08425265641712314,0.17067953273073733,0.7450678108521396
26522,0.17478119223323452,0.14228113575048598,0.6829376720162795
26523,0.13504640372900087,0.13236830610028558,0.7325852901707135
26524,0.16534891695268308,0.2390240996228829,0.5956269834244339
26525,0.1022171298339459,0.16423479930876453,0.7335480708572895
