index,0,1,2
26457,0.07425044806068178,0.1255742139672714,0.8001753379720468
26458,0.1924442365609846,0.22262017921775445,0.584935584221261
26459,0.11635056582599143,0.1753396537036131,0.7083097804703955
26460,0.1387554137817339,0.1956730090029667,0.6655715772152994
26461,0.05047413216147756,0.15695100732691414,0.7925748605116084
26462,0.10275439982784462,0.5140063658223294,0.383239234349826
26463,0.261273706332193,0.29635487455756293,0.4423714191102441
26464,0.2103293064415091,0.20078657588448587,0.5888841176740051
26465,0.0377501668406068,0.07204661710678804,0.8902032160526051
26466,0.05363993753239553,0.35862624483124483,0.5877338176363597
26467,0.14284270979366578,0.18725805747452623,0.669899232731808
26468,0.0914321467290802,0.25525069947011897,0.6533171538008008
26469,0.600198091973133,0.11488730029442373,0.2849146077324433
26470,0.1913458562193712,0.10873744545656532,0.6999166983240634
26471,0.10184247469778851,0.14140357169446838,0.756753953607743
26472,0.18083899462816358,0.24055845371172846,0.5786025516601081
26473,0.08140065228642168,0.13428573359020707,0.7843136141233712
26474,0.4673637845164048,0.37409072167393076,0.15854549380966443
26475,0.22416558704897857,0.4078414760378234,0.367992936913198
26476,0.054765022168657175,0.21757671817538174,0.7276582596559612
26477,0.1503019383864996,0.4806054592505607,0.3690926023629396
26478,0.061289267213446005,0.06198170665602187,0.8767290261305322
26479,0.06868102443322814,0.14636379477021183,0.78495518079656
26480,0.08207943372255781,0.21334175165669483,0.7045788146207473
26481,0.09093314065101929,0.19362679118255913,0.7154400681664216
26482,0.05946924617980966,0.11388315585559106,0.8266475979645993
26483,0.04260625706318316,0.18458745874524515,0.7728062841915717
26484,0.0941760354495498,0.5264274666296312,0.379396497920819
26485,0.06774598159931604,0.11377831614943146,0.8184757022512524
26486,0.21452770592236675,0.4269652814334669,0.3585070126441664
26487,0.04045762202297394,0.04383213306051724,0.9157102449165089
26488,0.17010841108568436,0.6157568024977181,0.21413478641659753
26489,0.05717794437556878,0.22242188626043244,0.7204001693639988
26490,0.13875634464158643,0.28425240952152103,0.5769912458368925
26491,0.1539812014010539,0.22230469230289557,0.6237141062960505
26492,0.05390644765011689,0.25539959301141624,0.6906939593384669
26493,0.20210591833112743,0.5895774012215834,0.2083166804472892
26494,0.08261881656104005,0.10822557870742844,0.8091556047315315
26495,0.03478282802159173,0.09319921477193294,0.8720179572064752
26496,0.2027202588652187,0.48759367978986445,0.30968606134491683
26497,0.1287094747483522,0.4692866175482563,0.4020039077033914
26498,0.13169718402795813,0.41308038204379055,0.4552224339282514
26499,0.14020176881836657,0.16004587562009684,0.6997523555615366
26500,0.2355193925963846,0.24787178136581928,0.5166088260377961
26501,0.08671328159836286,0.12374520717688113,0.789541511224756
26502,0.0552337867644529,0.0294666103666053,0.9152996028689419
26503,0.06770286676845537,0.7781943768890042,0.1541027563425405
26504,0.037125385134299006,0.13303889821638423,0.8298357166493167
26505,0.08517596759270185,0.18473633776841142,0.7300876946388867
26506,0.14161676014587107,0.5596159813251279,0.29876725852900105
26507,0.08526567495409462,0.6252930357310221,0.2894412893148832
26508,0.13983206587530808,0.1766975906529989,0.683470343471693
26509,0.10723456694795012,0.08900929791562807,0.8037561351364217
26510,0.07474566587333345,0.1463790674089866,0.7788752667176799
26511,0.0653600227410446,0.12376723680602923,0.8108727404529261
26512,0.06544887912308318,0.33330236085318116,0.6012487600237357
26513,0.10924338179442927,0.30580540897776654,0.5849512092278042
26514,0.12796068268085187,0.11301867567962613,0.7590206416395221
26515,0.20239643875675864,0.09244844802372806,0.7051551132195133
26516,0.05332483930982457,0.146638318462492,0.8000368422276836
26517,0.16154834276450383,0.56534604548187,0.27310561175362624
26518,0.11024469935430262,0.14042012015671598,0.7493351804889815
26519,0.07789379681518094,0.27558651134044004,0.646519691844379
26520,0.05179472555833531,0.44763874779797846,0.5005665266436863
26521,0.08064079594556084,0.18118015537421342,0.7381790486802257
26522,0.16764083533558036,0.13035120369126765,0.702007960973152
26523,0.16430600533779818,0.15147757532060532,0.6842164193415965
26524,0.1471005443570333,0.2647961339720751,0.5881033216708917
26525,0.10305963773050524,0.16800105052199868,0.7289393117474962
26526,0.06715020449066257,0.18163319225759567,0.7512166032517419
26527,0.06787015541320231,0.2478219274377234,0.6843079171490742
26528,0.16639184330181958,0.5931318066603299,0.24047635003785048
26529,0.1513286495334377,0.15386549447940817,0.6948058559871542
26530,0.11115015120522206,0.17368169323259125,0.7151681555621866
26531,0.13048655587312627,0.17806588040439633,0.6914475637224775
26532,0.13370594678633366,0.12732275498488915,0.7389712982287772
26533,0.06400733004487498,0.11942074717530085,0.8165719227798242
26534,0.04648617848702537,0.08938899547234638,0.8641248260406282
26535,0.03175892805706467,0.18635313083277244,0.781887941110163
26536,0.12076495353064542,0.1832795945084262,0.6959554519609285
26537,0.06893586433601906,0.2304048056585833,0.7006593300053977
26538,0.06629089446652286,0.14970896177823179,0.7840001437552454
26539,0.10184247469778851,0.14140357169446838,0.756753953607743
26540,0.08147563878821343,0.2801630501353639,0.6383613110764227
26541,0.07273619317825557,0.24898053585033275,0.6782832709714116
26542,0.09816434453006083,0.13685804925995249,0.7649776062099867
26543,0.04496534306112436,0.11490851740608761,0.840126139532788
26544,0.0777571306969121,0.2259992224294535,0.6962436468736345
26545,0.16285879077431495,0.18135321813772204,0.655787991087963
26546,0.07078297360491916,0.30295471841428134,0.6262623079807995
26547,0.09655571772238106,0.07969247768414064,0.8237518045934783
26548,0.07804042988421157,0.1865291950685775,0.7354303750472109
26549,0.10310023300584847,0.6523405408029614,0.24455922619119014
26550,0.10504148166903873,0.21430728912057626,0.6806512292103851
26551,0.05299346060742699,0.14759988209017644,0.7994066573023966
26552,0.043497182235521334,0.17698787615643266,0.7795149416080459
26553,0.15002595354351608,0.1325433321985538,0.7174307142579301
26554,0.12144337422465452,0.4062616447051798,0.47229498107016565
26555,0.12831317073204543,0.22544753231903517,0.6462392969489194
26556,0.048791307194895286,0.2104370427022429,0.7407716501028618
